icao,iata,name,city,country,lat,lon,airport_type,scheduled_service,runway_length_ft
AYMX,,Mamusi Airstrip,Mamusi,Papua New Guinea,-5.196945,144.191831,small_airport,false,0
AYMY,,Smok Airstrip,Smok,Papua New Guinea,-3.3158,141.2461,small_airport,false,1969
AYMZ,MPU,Mapua(Mabua) Airport,Tatau Island,Papua New Guinea,-2.81138888889,151.991111111,small_airport,false,1969
AYNA,NKN,Nankina Airport,Gwarawon,Papua New Guinea,-5.837,146.4533,small_airport,false,0
AYNB,KEX,Kanabea Airport,Kanabea,Papua New Guinea,-7.538888888890001,145.905,small_airport,false,1772
AYNC,NDN,Nadunumu Airport,Nadunumu,Papua New Guinea,-9.14355555556,147.68425,small_airport,false,1362
AYND,AUI,Aua Island Airport,Aua Island,Papua New Guinea,-1.46055555556,143.064722222,small_airport,false,3015
AYNE,GBF,Negarbo(Negabo) Airport,Negarbo,Papua New Guinea,-6.567778,144.703058,small_airport,false,0
AYNF,,Nagri Airport,Nagri,Papua New Guinea,-4.091586,142.592937,small_airport,false,0
AYNG,MFO,Manguna Airport,Manguna,Papua New Guinea,-5.577778,151.792333,small_airport,false,0
AYNH,,Nahu Airstrip,Gumbarami,Papua New Guinea,-5.842728,146.112601,small_airport,false,0
AYNI,NUG,Nuguria Airstrip,Nuguria Island,Papua New Guinea,-3.4075,154.7383,small_airport,false,2799
AYNJ,NDI,Namudi Airport,Namudi,Papua New Guinea,-9.47375,148.329416667,small_airport,false,2953
AYNM,KSB,Kasonombe Airport,Kasonombe,Papua New Guinea,-6.3819,146.9859,small_airport,false,1499
AYNN,KDP,Kandep Airport,Kandep,Papua New Guinea,-5.84061111111,143.507222222,small_airport,false,2800
AYNO,NMN,Nomane Airport,Namane,Papua New Guinea,-6.32183,145.070667,small_airport,false,1627
AYNP,,Momonup Airstrip,Momonup,Papua New Guinea,-4.504308,144.231471,small_airport,false,0
AYNS,BXZ,Bunsil Airport,Bunsil - Umboi Island,Papua New Guinea,-5.7243,147.8667,small_airport,false,1969
AYNT,,Kantobo Airstrip,Kantobo,Papua New Guinea,-6.7227,143.5636,small_airport,false,1476
AYNU,UKU,Nuku Airport,Nuku,Papua New Guinea,-3.676765,142.48492,small_airport,false,2418
AYNX,ATN,Namatanai Airport,Namatanai,Papua New Guinea,-3.6695,152.438,small_airport,false,3494
AYNY,NBA,Nambaiyufa Airport,Nambaiyufa,Papua New Guinea,-6.2412,145.2424,small_airport,false,0
AYNZ,LAE,Nadzab Tomodachi International Airport,Lae,Papua New Guinea,-6.567995,146.726544,large_airport,true,8000
AYOA,,Kwomtari Airstrip,Kwomtari,Papua New Guinea,-3.598,141.3614,small_airport,false,0
AYOB,OBX,Obo Airport,Obo,Papua New Guinea,-7.590622421369999,141.324262619,small_airport,true,1969
AYOD,,Obura Airstrip,Obura,Papua New Guinea,-6.5507,145.9728,small_airport,false,1870
AYOE,KGB,Konge Airport,Konge,Papua New Guinea,-6.2239,147.2152,small_airport,false,2014
AYOF,OKV,Okao Airport,Okao,Papua New Guinea,-5.55666666667,141.032777778,small_airport,false,1969
AYOG,OGE,Ogeranang Airport,,Papua New Guinea,-6.46675,147.364166667,small_airport,false,1804
AYOH,,Okisai Airstrip,Okisai,Papua New Guinea,-4.7065,141.9006,small_airport,false,2182
AYOJ,OKP,Oksapmin Airport,Oksapmin,Papua New Guinea,-5.2261,142.2259,small_airport,false,2215
AYOK,HOC,Komako Airport,Komako,Papua New Guinea,-7.3984,145.8827,small_airport,false,1224
AYOL,KQL,Kol Airport,Kol,Papua New Guinea,-5.73116666667,144.846,small_airport,false,1647
AYOM,OSE,Omora Airport,Omora,Papua New Guinea,-7.82777777778,147.080638889,small_airport,false,1640
AYOO,KOM,Komo-Manda Airport,Komo,Papua New Guinea,-6.0682,142.8598,small_airport,false,2592
AYOP,KSP,Kosipe Airport,Kosipe Mission,Papua New Guinea,-8.450716,147.209195,small_airport,false,1968
AYOQ,KCJ,Komaio Airport,Komaio,Papua New Guinea,-7.2714,143.5952,small_airport,false,0
AYOS,,Kosimbi Airstrip,Kosimbi Mission,Papua New Guinea,-3.9522,143.1767,small_airport,false,1968
AYOU,,Kombaku Airstrip,Kombaku,Papua New Guinea,-5.3817,144.6355,small_airport,false,1381
AYOV,OLQ,Olsobip Airport,Olsobip,Papua New Guinea,-5.3897222222200005,141.515277778,small_airport,false,2018
AYOW,KDE,Koroba Airport,Koroba,Papua New Guinea,-5.6952,142.7441,small_airport,false,0
AYOX,,Moi Airstrip,Moi,Papua New Guinea,-4.1615,141.2478,small_airport,false,1969
AYOY,OPB,Open Bay Airport,Maitanakunai,Papua New Guinea,-4.794727,151.696195,small_airport,false,3524
AYOZ,,Kora Airstrip,Kora,Papua New Guinea,-6.4304,145.0931,small_airport,false,0
AYPA,,Somokopa Airstrip,Somokopa,Papua New Guinea,-7.0838,142.514,small_airport,false,1680
AYPB,PLE,Paiela Airport,Paiela,Papua New Guinea,-5.372407,142.975774,small_airport,false,1598
AYPC,PGB,Pangoa Airport,Pangoa,Papua New Guinea,-7.0226,141.5605,small_airport,false,2396
AYPD,PDI,Pindiu Airport,Pindiu,Papua New Guinea,-6.445138888890001,147.515833333,small_airport,false,2001
AYPE,APR,April River Airport,April River,Papua New Guinea,-4.67666666667,142.540138889,small_airport,false,2034
AYPG,PGN,Pangia Airport,Pangia,Papua New Guinea,-6.386,144.1084,small_airport,false,0
AYPI,,Kapi Airstrip,Kapi,Papua New Guinea,-6.371,144.6839,small_airport,false,1969
AYPJ,PMP,Pimaga Airport,Pimaga,Papua New Guinea,-6.49916666667,143.510277778,small_airport,false,2904
AYPO,MPF,Mapoda Airport,Mapoda,Papua New Guinea,-7.979,143.1694,small_airport,false,1706
AYPQ,PMN,Pumani Airport,Pumani,Papua New Guinea,-9.7469,149.4766,small_airport,false,2001
AYPS,,Maposi Airstrip,Maposi,Papua New Guinea,-4.545971,142.221074,small_airport,false,1640
AYPU,WLU,Walluanda Airport,Puri,Papua New Guinea,-6.475161,143.987222,small_airport,false,0
AYPW,,Panakawa Airport,,Papua New Guinea,-7.67205555556,143.124722222,small_airport,false,0
AYPY,POM,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,-9.443380355834961,147.22000122070312,large_airport,true,9022
AYQA,KRJ,Karawari Airstrip,Amboin,Papua New Guinea,-4.59666666667,143.5225,small_airport,false,0
AYQB,,Simbari Airstrip,Simbari,Papua New Guinea,-6.9623,145.6448,small_airport,false,1378
AYQL,TLP,Tumolbil Airport,Tumolbil,Papua New Guinea,-4.7748,141.0133,small_airport,false,1627
AYQM,,Simogu Airstrip,Simogu,Papua New Guinea,-6.8008,145.7134,small_airport,false,1706
AYQO,SPH,Sopu Airport,Sopu,Papua New Guinea,-8.3038,147.1659,small_airport,false,0
AYQQ,ONB,Ononge Airport,Onange Mission,Papua New Guinea,-8.67436111111,147.262416667,small_airport,false,1640
AYQR,,Sorimi Airstrip,Sorimi,Papua New Guinea,-4.323914,141.375632,small_airport,false,1969
AYQS,SXA,Sialum Airport,Sialum,Papua New Guinea,-6.0908,147.5955,small_airport,false,0
AYQU,,Tsumba Airstrip,Tsumba Mission,Papua New Guinea,-4.6581,144.6082,small_airport,false,0
AYQV,,Sinow Airstrip,Sinow,Papua New Guinea,-3.9925,141.5537,small_airport,false,2021
AYQW,,Sumwari Airstrip,Sumwari,Papua New Guinea,-4.7508,142.3686,small_airport,false,1942
AYRA,KIQ,Kira Airport,Kira,Papua New Guinea,-8.065111111110001,147.332027778,small_airport,false,1804
AYRD,,Rano Airstrip,Maingi,Papua New Guinea,-5.959437,151.171703,small_airport,false,0
AYRE,RBP,Raba Raba Airport,Rabaraba,Papua New Guinea,-9.97111111111,149.832222222,small_airport,false,2592
AYRG,RMN,Rumginae Airport,,Papua New Guinea,-5.89722222222,141.271666667,small_airport,false,1952
AYRI,KMR,Karimui Airport,Karimui,Papua New Guinea,-6.4921,144.823,small_airport,false,2900
AYRJ,,Mariama,Mariama,Papua New Guinea,-4.612389,143.247027,small_airport,false,0
AYRK,RKU,Kairuku Airport,Yule Island,Papua New Guinea,-8.817000054,146.5243833,small_airport,false,3117
AYRL,,Maralina Airstrip,Maralina,Papua New Guinea,-6.9015,146.3698,small_airport,false,0
AYRM,MWI,Maramuni Airport,Maramuni,Papua New Guinea,-5.13,143.4829,small_airport,false,0
AYRN,,Norambi Airstrip.,Norambi,Papua New Guinea,-6.9125,145.6731,small_airport,false,0
AYRO,KOR,Kakoro(Koroko) Airstrip,Kakoro,Papua New Guinea,-7.8346666666700004,146.5335,small_airport,false,1640
AYRR,,Tiri Airstrip,Tiri,Papua New Guinea,-6.6815,144.1842,small_airport,false,1969
AYRT,,Kirinbit Airstrip,Kirinbit,Papua New Guinea,-4.2839,143.1512,small_airport,false,2014
AYRV,MRH,May River Airstrip,May River,Papua New Guinea,-4.3615,141.785,small_airport,false,1969
AYRX,,Mount Boregoro Helicopter Landing  Site,Mount Boregoro,Papua New Guinea,-9.8944,148.1069,heliport,false,0
AYSA,SBE,Suabi Airport,,Papua New Guinea,-6.10444444444,142.278333333,small_airport,false,0
AYSB,,Sirebi Airstrip,Sirebi,Papua New Guinea,-7.2196,144.2352,small_airport,false,2953
AYSD,SDI,Saidor Airport,Saidor,Papua New Guinea,-5.62713888889,146.462777778,small_airport,false,3806
AYSE,NIS,Simberi Airport,Simberi Island,Papua New Guinea,-2.66222222222,151.997777778,small_airport,false,0
AYSF,SFU,Safia Airport,Safia,Papua New Guinea,-9.594471,148.639305,small_airport,false,3543
AYSG,SIL,Sila Airport,Sila Mission,Papua New Guinea,-9.07355555556,148.38925,small_airport,false,0
AYSH,SBV,Sabah Airport,Sabah,Papua New Guinea,-5.5765,155.0489,small_airport,false,0
AYSI,,Seltamin Airstrip,Seltamin,Papua New Guinea,-5.4122,141.8252,small_airport,false,1181
AYSJ,SIM,Simbai Airport,Simbai,Papua New Guinea,-5.278611111110001,144.544722222,small_airport,false,0
AYSK,SGK,Sengapi Airstrip,Sengapi,Papua New Guinea,-5.12583333333,144.323611111,small_airport,false,1640
AYSL,SXH,Sehulea Airport,Sehulea,Papua New Guinea,-9.96452777778,151.161861111,small_airport,false,3150
AYSM,,Samberigi Airstrip,Samberigi Mission,Papua New Guinea,-6.7193,143.9338,small_airport,false,0
AYSO,SBC,Selbang Airport,Selbang,Papua New Guinea,-5.315,141.752,small_airport,false,0
AYSP,SMH,Sapmanga Airport,Sapmanga,Papua New Guinea,-6.075277777779999,146.811111111,small_airport,false,1526
AYSQ,SPV,Sepik Plains Airport,Sepik Plains,Papua New Guinea,-3.8821,143.6734,small_airport,false,0
AYSR,,Sangera Airstrip,Sangera,Papua New Guinea,-3.9678,143.2763,small_airport,false,2159
AYSS,TDS,Sasereme Airport,Sasereme,Papua New Guinea,-7.6217,142.868,small_airport,true,2953
AYST,,Sturt Island Airport,,Papua New Guinea,-8.1525,142.268444444,small_airport,false,0
AYSU,SKC,Suki Airport,Suki,Papua New Guinea,-8.0466,141.7222,small_airport,false,0
AYSV,SXW,Sauren Airport,Sauren,Papua New Guinea,-5.9701,148.8543,small_airport,false,0
AYSW,SWG,Satwag Airport,Satwag,Papua New Guinea,-6.13955555556,147.279166667,small_airport,false,2051
AYSX,MBV,Masa Airport,Masa,Papua New Guinea,-6.345,147.591,small_airport,false,1263
AYSY,,Serra Airstrip,Serai,Papua New Guinea,-2.9739,141.9297,small_airport,false,0
AYSZ,,Samanzing Airstrip,Samanzing,Papua New Guinea,-6.4513,147.0673,small_airport,false,0
AYTA,TIZ,Tari Airport,Tari,Papua New Guinea,-5.845,142.947998,small_airport,true,5197
AYTB,TBG,Tabubil Airport,Tabubil,Papua New Guinea,-5.280471,141.227576,small_airport,true,4232
AYTC,,Tapila Airstrip,Mutam,Papua New Guinea,-8.4188,142.9043,small_airport,false,0
AYTD,,Teredau Airport,Tetehui,Papua New Guinea,-7.3205,144.6384,small_airport,false,2953
AYTE,TFM,Telefomin Airport,Telefomin,Papua New Guinea,-5.12608,141.641922,small_airport,false,0
AYTF,TDB,Tetebedi Airport,Tetebedi,Papua New Guinea,-9.1586,148.0686,small_airport,false,1854
AYTG,TGL,Tagula Airport,Sudest Island,Papua New Guinea,-11.3311111111,153.202916667,small_airport,false,8202
AYTH,TFB,Tifalmin Airport,Tifalmin,Papua New Guinea,-5.117249,141.418076,small_airport,false,2133
AYTI,TPI,Tapini Airport,Tapini,Papua New Guinea,-8.35666666667,146.989166667,small_airport,true,0
AYTK,RAB,Tokua Airport,Kokopo,Papua New Guinea,-4.34046,152.380005,medium_airport,true,5643
AYTL,,Talbakul Airstrip,Talbakul,Papua New Guinea,-6.3708,144.7167,small_airport,false,0
AYTM,,Tamo Airstrip,Tamo,Papua New Guinea,-4.7246,144.1529,small_airport,false,1854
AYTN,TKW,Tekin Airport,Tekin,Papua New Guinea,-5.243667,142.165194,small_airport,false,0
AYTO,KDQ,Kamberatoro Airport,Kamberatoro Mission,Papua New Guinea,-3.600556,141.051667,small_airport,false,1673
AYTP,TEP,Tep Tep Airport,Teptep,Papua New Guinea,-5.9553,146.5595,small_airport,false,0
AYTQ,,Tapen Airstrip,Tapen,Papua New Guinea,-5.855907,146.638405,small_airport,false,1969
AYTR,TBQ,Tarabo Airport,Tarabo,Papua New Guinea,-6.46666666667,145.532222222,small_airport,false,2297
AYTS,TSW,Tsewi Airport,Tsewi,Papua New Guinea,-7.0695,146.1272,small_airport,false,1804
AYTT,TRJ,Tarakbits Airport,Tarakbits,Papua New Guinea,-5.614,141.0421,small_airport,false,1909
AYTU,TFI,Tufi Airport,Tufi,Papua New Guinea,-9.07595443726,149.319839478,small_airport,true,2887
AYTV,TBE,Timbunke Airport,Timbunke,Papua New Guinea,-4.196633,143.519222,small_airport,false,1969
AYTW,TWY,Tawa Airport,Tawa,Papua New Guinea,-7.4463,146.1067,small_airport,false,1529
AYTX,,Matak Airstrip,Matak,Papua New Guinea,-6.174544,146.392339,small_airport,false,0
AYTY,TEO,Terapo Airport,Terapo Mission,Papua New Guinea,-8.16972222222,146.194444444,small_airport,false,2756
AYTZ,TKB,Tekadu Airport,Tekadu,Papua New Guinea,-7.6808,146.5503,small_airport,false,1411
AYUA,,Utai Airstrip,Utai,Papua New Guinea,-3.386,141.5868,small_airport,false,1844
AYUC,UMC,Umba Airport,Umba,Papua New Guinea,-7.0214,145.966,small_airport,false,1598
AYUD,,Kais-Udave Helicopter landing site,,Papua New Guinea,-8.7819,147.2785,heliport,false,0
AYUE,URU,Uroubi Airport,Uroubi,Papua New Guinea,-9.5162,148.5591,small_airport,false,1575
AYUG,,Brugam Airstrip,Wa'ahun,Papua New Guinea,-3.6381,142.8379,small_airport,false,1594
AYUI,UBI,Buin Airport,Buin,Papua New Guinea,-6.72916666667,155.683333333,small_airport,false,1640
AYUJ,,Mukvi Airstrip,Mukvi,Papua New Guinea,-8.256643,141.765132,small_airport,false,0
AYUK,,Mukili Airstrip,Mukili,Papua New Guinea,-3.685602,142.364531,small_airport,false,1178
AYUL,,Musula Airstrip,Musula,Papua New Guinea,-6.8385,142.8983,small_airport,false,0
AYUM,AUV,Aumo Airport,Aumo,Papua New Guinea,-5.731111111110001,148.445277778,small_airport,false,2625
AYUN,,Bunam Airstrip,Bunam,Papua New Guinea,-4.6564,144.2517,small_airport,false,1998
AYUO,,Omaura Airstrip,Omaura,Papua New Guinea,-6.3679,145.9902,small_airport,false,1969
AYUP,GLP,Gulgubip Airport,Gulgubip,Papua New Guinea,-5.2808,141.5411,small_airport,false,1476
AYUQ,,Kumbwareta Airstrip,Kumbwareta,Papua New Guinea,-5.5078,144.1171,small_airport,false,2172
AYUR,UPR,Upiara Airport,Upiara,Papua New Guinea,-8.5411,142.6503,small_airport,false,0
AYUS,,Suame Airstrip,Suame,Papua New Guinea,-8.3684,142.5862,small_airport,false,2165
AYUT,,Bunguwat Airstrip,Bunguwat,Papua New Guinea,-6.005,146.7205,small_airport,false,1575
AYUV,,Tuvau Airstrip,Tuvau,Papua New Guinea,-6.6025,145.8372,small_airport,false,1903
AYUX,,Usarumpia Airstrip,Usarumpia,Papua New Guinea,-6.9858,145.8102,small_airport,false,1499
AYUY,KUX,Kuyol Airport,,Papua New Guinea,-5.372361111110001,141.623888889,small_airport,false,1640
AYUZ,UVO,Uvol Airport,Uvol,Papua New Guinea,-6.0178,150.9557,small_airport,false,2756
AYVA,,Vailala Airstrip,Hepa,Papua New Guinea,-7.7677,145.4857,small_airport,false,2953
AYVB,,Tobou Airstrip,Tobou,Papua New Guinea,-6.4026,147.4223,small_airport,false,1558
AYVK,,Wokien Airstrip,Abrau,Papua New Guinea,-3.772955,141.979065,small_airport,false,1499
AYVL,TLW,Talasea Airport,Talasea,Papua New Guinea,-5.2726,150.0089,small_airport,false,5250
AYVM,TCJ,Torembi Airport,Torembi,Papua New Guinea,-4.0165,143.1329,small_airport,false,2500
AYVN,VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.6926,141.3028,medium_airport,true,5775
AYVO,TON,Tonu Airport,Tonu,Papua New Guinea,-6.6552,155.4326,small_airport,false,1969
AYVP,,Woposali Airstrip,Woposali,Papua New Guinea,-6.6577,144.2974,small_airport,false,2625
AYVW,WUV,Wuvulu Island Airport,Wuvulu Island,Papua New Guinea,-1.73611111111,142.836666667,small_airport,false,0
AYVY,,Yembi Yembi Airstrip,Yembiyembi,Papua New Guinea,-4.469824,143.148521,small_airport,false,0
AYWB,WAO,Wabo Airport,Wabo,Papua New Guinea,-6.98944444444,145.075111111,small_airport,false,2379
AYWC,WTT,Wantoat Airport,Wantoat,Papua New Guinea,-6.1325,146.467777778,small_airport,false,0
AYWD,WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.635293,143.892231,medium_airport,true,5052
AYWE,,Wangeto Airstrip,Wangeto,Papua New Guinea,-5.743216,146.148414,small_airport,false,1968
AYWF,WAJ,Wawoi Falls Airport,Wavoi Falls,Papua New Guinea,-6.9523,142.6557,small_airport,false,0
AYWG,AGL,Wanigela Airport,Wanigela,Papua New Guinea,-9.3375,149.155556,small_airport,false,0
AYWH,WNU,Wanuma Airport,Wanuma,Papua New Guinea,-4.8961,145.3213,small_airport,false,1525
AYWJ,WBC,Wapolu Airport,Wapolu,Papua New Guinea,-9.3376,150.5093,small_airport,false,2625
AYWK,WWK,Wewak International Airport,Wewak,Papua New Guinea,-3.58383011818,143.669006348,medium_airport,true,5234
AYWL,,Walagu Airstrip,,Papua New Guinea,-6.343247,142.825402,small_airport,false,1985
AYWM,,Wasengla Airstrip,,Papua New Guinea,-3.295507,141.072672,small_airport,false,1574
AYWN,,Nugwaia Airstrip,Nugwaia,Papua New Guinea,-3.8183,142.835,small_airport,false,1440
AYWO,WOA,Wonenara Airport,Wonenara,Papua New Guinea,-6.796861111110001,145.891944444,small_airport,false,1394
AYWQ,WKN,Wakunai Airport,Wakunai,Papua New Guinea,-5.8603,155.2223,small_airport,false,0
AYWS,WSU,Wasu Airport,Wasu,Papua New Guinea,-5.96170944919,147.19822526,small_airport,false,0
AYWT,WTP,Woitape Airport,Fatima Mission,Papua New Guinea,-8.545833,147.2525,small_airport,false,0
AYWU,WUG,Wau Airport,Wau,Papua New Guinea,-7.345556,146.718611,small_airport,false,0
AYWV,,Warasai Airstrip,Warasai,Papua New Guinea,-4.012,142.51,small_airport,false,0
AYWX,,Wario Airstrip,,Papua New Guinea,-4.408708,142.226985,small_airport,false,0
AYWY,,Waro Airstrip,Iorogobayu,Papua New Guinea,-6.536847,143.197869,small_airport,false,2198
AYXA,,Wiawia Airstrip,Wiawia,Papua New Guinea,-7.163746,145.633686,small_airport,false,1804
AYXB,,Buluwo Airstrip,Buluwo,Papua New Guinea,-3.6753,142.0151,small_airport,false,2448
AYXE,YVD,Yeva Airport,Yeva,Papua New Guinea,-7.548,146.188,small_airport,false,0
AYXG,,Sugu Airstrip,Sugu,Papua New Guinea,-6.3907,143.5565,small_airport,false,0
AYXI,SMJ,Sim Airport,Sim,Papua New Guinea,-7.75,146.9273,small_airport,false,1384
AYXO,TLO,Tol Airport,Tol,Papua New Guinea,-4.98083019257,152.009994507,small_airport,false,2789
AYXP,WPM,Wipim Airport,Wipim,Papua New Guinea,-8.78822,142.882004,small_airport,false,1637
AYXS,,Sisamin Airstrip,Sisamin,Papua New Guinea,-5.1363,142.284,small_airport,false,0
AYXW,WEP,Weam Airport,Weam,Papua New Guinea,-8.6184,141.1381,small_airport,false,2707
AYXY,,Yebil Airstrip,Yebil,Papua New Guinea,-3.4625,141.9559,small_airport,false,1299
AYYA,,Yabru Airstrip,,Papua New Guinea,-3.967337,141.191726,small_airport,false,2503
AYYC,,Yagiap Airstrip,,Papua New Guinea,-4.017672,143.217395,small_airport,false,2615
AYYD,,Yatoam Airstrip,Yatoam,Papua New Guinea,-5.0949,142.3846,small_airport,false,1991
AYYE,KYX,Yalumet Airport,Yalumet,Papua New Guinea,-6.09,147.0117,small_airport,false,0
AYYG,,Yemin Airstrip,Yemin,Papua New Guinea,-3.967,142.2912,small_airport,false,0
AYYI,,Yili Airstrip,Yili,Papua New Guinea,-3.5322,142.1645,small_airport,false,1969
AYYJ,,Yanungen Airstrip,Yanungen,Papua New Guinea,-3.4574,142.54,small_airport,false,0
AYYK,YEQ,Yenkis(Yankisa) Airport,,Papua New Guinea,-5.10972222222,143.917666667,small_airport,false,1526
AYYL,TCK,Tinboli Airport,Tinboli,Papua New Guinea,-4.0949,143.3838,small_airport,false,2198
AYYM,LNF,Munbil Airport,,Papua New Guinea,-4.855941,141.220165,small_airport,false,0
AYYN,,Yimnalem Airstrip,Yimnalem,Papua New Guinea,-5.1441,144.5956,small_airport,false,1558
AYYO,RAX,Oram Airport,,Papua New Guinea,-9.632916666669997,148.048055556,small_airport,false,1355
AYYP,KPE,Yapsiei Airport,,Papua New Guinea,-4.6280555555600005,141.094166667,small_airport,false,0
AYYQ,,Yagrombok Airstrip,Yagrombok,Papua New Guinea,-3.585,142.6285,small_airport,false,1493
AYYR,KSX,Yasuru Airport,Yasuru,Papua New Guinea,-6.6015,146.1813,small_airport,false,0
AYYT,,Mount Tauwa Airstrip,Mount Tauwa,Papua New Guinea,-6.7293,144.303,small_airport,false,1500
AYYU,,Mui Airstrip,Mui,Papua New Guinea,-4.7912,144.3113,small_airport,false,1995
AYYV,,Yawa Airstrip,Yawa,Papua New Guinea,-4.1003,142.1351,small_airport,false,1969
AYYW,,Yawan Airstrip,Yawan,Papua New Guinea,-6.1339,146.8438,small_airport,false,1188
AYYZ,,Yambaitok,Yambaitok,Papua New Guinea,-4.995345,143.96143,small_airport,false,1500
AYZA,ZEN,Zenag Airport,Zenag,Papua New Guinea,-6.9522222222200005,146.61625,small_airport,false,1598
AYZB,,Sibilanga Airstrip,Sibilanga Mission,Papua New Guinea,-3.4458,142.501,small_airport,false,0
